;0;1;2;3
370;tt0051418;The Blob;1958;['Horror', ' Sci-Fi']
371;tt0051422;Blood of the Vampire;1958;['Horror', ' Sci-Fi']
372;tt0051432;The Brain Eaters;1958;['Sci-Fi', ' Horror']
373;tt0051434;The Bride and the Beast;1958;['Adventure', ' Horror', ' Mystery']
374;tt0051484;The Colossus of New York;1958;['Horror', ' Sci-Fi']
375;tt0051507;Curse of the Faceless Man;1958;['Adventure', ' Horror', ' Sci-Fi']
376;tt0051512;Daikaijû Baran;1958;['Horror', ' Sci-Fi']
377;tt0051536;Devil's Partner;1961;['Horror']
378;tt0051542;Corridors of Blood;1958;['Crime', ' Horror', ' Thriller']
379;tt0051554;Dracula;1958;['Drama', ' Horror']
380;tt0051569;De dødes tjern;1958;['Horror', ' Thriller', ' Mystery']
381;tt0051570;Earth vs the Spider;1958;['Horror', ' Sci-Fi', ' Thriller']
382;tt0051576;Escapement;1958;['Crime', ' Horror', ' Mystery']
383;tt0051612;The Fiend Who Walked the West;1958;['Action', ' Horror', ' Thriller']
384;tt0051618;The Flame Barrier;1958;['Horror', ' Sci-Fi']
385;tt0051622;The Fly;1958;['Drama', ' Horror', ' Sci-Fi']
386;tt0051630;Frankenstein 1970;1958;['Horror', ' Sci-Fi']
387;tt0051631;Frankenstein's Daughter;1958;['Horror', ' Romance', ' Sci-Fi']
388;tt0051654;Giant from the Unknown;1958;['Drama', ' Horror']
389;tt0051682;El grito de la muerte;1959;['Horror', ' Mystery', ' Thriller']
390;tt0051706;Grip of the Strangler;1958;['Crime', ' Mystery', ' Horror']
391;tt0051731;El hombre y el monstruo;1959;['Horror']
392;tt0051744;House on Haunted Hill;1959;['Crime', ' Horror', ' Mystery']
393;tt0051746;How to Make a Monster;1958;['Horror', ' Sci-Fi']
394;tt0051755;I Bury the Living;1958;['Horror']
395;tt0051756;I Married a Monster from Outer Space;1958;['Horror', ' Sci-Fi']
396;tt0051786;It! The Terror from Beyond Space;1958;['Horror', ' Sci-Fi', ' Thriller']
397;tt0051885;Macabre;1958;['Horror', ' Thriller']
398;tt0051937;Misterios de ultratumba;1959;['Fantasy', ' Horror', ' Mystery']
399;tt0051947;The Monster of Piedras Blancas;1959;['Horror', ' Sci-Fi']
400;tt0051948;Monster on the Campus;1958;['Horror', ' Sci-Fi']
401;tt0051962;My World Dies Screaming;1958;['Horror', ' Mystery', ' Romance']
402;tt0051993;Night of the Blood Beast;1958;['Horror', ' Sci-Fi']
403;tt0052077;Plan 9 from Outer Space;1957;['Horror', ' Sci-Fi']
404;tt0052131;The Return of Dracula;1958;['Drama', ' Horror', ' Mystery']
405;tt0052169;The Screaming Skull;1958;['Horror', ' Thriller']
406;tt0052187;She Demons;1958;['Horror', ' Sci-Fi']
407;tt0052207;The Snorkel;1958;['Crime', ' Horror', ' Mystery']
408;tt0052228;Space Master X-7;1958;['Horror', ' Sci-Fi', ' Thriller']
409;tt0052289;The Thing That Couldn't Die;1958;['Horror']
410;tt0052320;The Trollenberg Terror;1958;['Horror', ' Sci-Fi']
411;tt0052378;War of the Colossal Beast;1958;['Horror', ' Sci-Fi']
412;tt0052379;War of the Satellites;1958;['Horror', ' Sci-Fi']
413;tt0052530;4D Man;1959;['Action', ' Horror', ' Romance']
414;tt0052549;The Alligator People;1959;['Horror', ' Mystery', ' Sci-Fi']
415;tt0052555;L'amante del vampiro;1960;['Horror']
416;tt0052564;The Angry Red Planet;1959;['Adventure', ' Horror', ' Sci-Fi']
417;tt0052602;The Bat;1959;['Horror', ' Mystery', ' Thriller']
418;tt0052609;Beast from Haunted Cave;1959;['Crime', ' Horror', ' Thriller']
419;tt0052611;Behemoth the Sea Monster;1959;['Horror', ' Sci-Fi']
420;tt0052646;The Brain That Wouldn't Die;1962;['Horror', ' Sci-Fi']
421;tt0052655;A Bucket of Blood;1959;['Comedy', ' Crime', ' Horror']
422;tt0052667;Caltiki il mostro immortale;1959;['Adventure', ' Horror', ' Sci-Fi']
423;tt0052718;Curse of the Undead;1959;['Drama', ' Horror', ' Romance']
424;tt0052784;El esqueleto de la señora Morales;1960;['Comedy', ' Crime', ' Horror']
425;tt0052805;First Man Into Space;1959;['Drama', ' Horror', ' Sci-Fi']
426;tt0052811;The Flesh and the Fiends;1960;['Crime', ' Drama', ' Horror']
427;tt0052820;The Four Skulls of Jonathan Drake;1959;['Horror', ' Mystery']
428;tt0052844;Ghost of Dragstrip Hollow;1959;['Comedy', ' Horror']
429;tt0052846;The Giant Gila Monster;1959;['Horror', ' Sci-Fi', ' Thriller']
430;tt0052888;The Hideous Sun Demon;1958;['Horror', ' Sci-Fi']
431;tt0052901;Horrors of the Black Museum;1959;['Horror']
432;tt0052905;The Hound of the Baskervilles;1959;['Horror', ' Mystery']
433;tt0052929;Invisible Invaders;1959;['Sci-Fi', ' Horror']
434;tt0052969;The Killer Shrews;1959;['Horror', ' Sci-Fi']
435;tt0053041;The Man Who Could Cheat Death;1959;['Drama', ' Horror', ' Sci-Fi']
436;tt0053085;The Mummy;1959;['Adventure', ' Horror']
437;tt0053095;Die Nackte und der Satan;1959;['Horror', ' Sci-Fi']
438;tt0053102;La nave de los monstruos;1960;['Comedy', ' Sci-Fi', ' Horror']
439;tt0053219;Return of the Fly;1959;['Drama', ' Fantasy', ' Horror']
440;tt0053232;Invasion of the Animal People;1959;['Horror', ' Sci-Fi']
441;tt0053337;Teenagers from Outer Space;1959;['Horror', ' Sci-Fi', ' Thriller']
442;tt0053340;Tempi duri per i vampiri;1959;['Comedy', ' Horror']
443;tt0053344;Terror Is a Man;1959;['Horror', ' Romance', ' Sci-Fi']
444;tt0053363;The Tingler;1959;['Horror']
445;tt0053459;Les yeux sans visage;1960;['Drama', ' Horror']
446;tt0053559;13 Ghosts;1960;['Horror', ' Mystery']
447;tt0053611;Attack of the Giant Leeches;1959;['Horror', ' Sci-Fi']
448;tt0053630;Die Bande des Schreckens;1960;['Crime', ' Horror', ' Drama']
449;tt0053677;The Brides of Dracula;1960;['Horror']
450;tt0053717;Circus of Horrors;1960;['Horror', ' Drama']
451;tt0053719;The City of the Dead;1960;['Horror', ' Mystery', ' Thriller']
452;tt0053758;Densô ningen;1960;['Horror', ' Sci-Fi']
453;tt0053802;Et mourir de plaisir;1960;['Drama', ' Horror', ' Romance']
454;tt0053890;The Hand;1960;['Crime', ' Drama', ' Horror']
455;tt0053895;The Headless Ghost;1959;['Comedy', ' Horror']
456;tt0053925;House of Usher;1960;['Drama', ' Horror']
457;tt0053931;The Hypnotic Eye;1960;['Horror']
458;tt0053952;The House in Marsh Road;1960;['Horror', ' Thriller']
459;tt0053961;Jack the Ripper;1959;['Crime', ' Horror', ' Mystery']
460;tt0054017;Last Woman on Earth;1960;['Drama', ' Horror', ' Mystery']
461;tt0054020;The Leech Woman;1960;['Horror', ' Romance', ' Sci-Fi']
462;tt0054033;The Little Shop of Horrors;1960;['Comedy', ' Horror']
463;tt0054067;La maschera del demonio;1960;['Horror']
464;tt0054099;Il mulino delle donne di pietra;1960;['Horror', ' Sci-Fi']
465;tt0054111;The Naked Witch;1961;['Horror']
466;tt0054116;Never Take Sweets from a Stranger;1960;['Drama', ' Horror', ' Mystery']
467;tt0054167;Peeping Tom;1960;['Drama', ' Horror', ' Thriller']
468;tt0054215;Psycho;1960;['Horror', ' Mystery', ' Thriller']
469;tt0054240;Orgy of the Dead;1965;['Fantasy', ' Horror']
470;tt0054257;Der Rächer;1960;['Crime', ' Horror', ' Mystery']
471;tt0054285;Seddok, l'erede di Satana;1960;['Horror', ' Sci-Fi']
472;tt0054333;Ein Toter hing im Netz;1960;['Horror']
473;tt0054393;Tormented;1960;['Horror', ' Thriller']
474;tt0054395;Die toten Augen von London;1961;['Crime', ' Horror', ' Mystery']
475;tt0054416;The Two Faces of Dr. Jekyll;1960;['Horror']
476;tt0054443;Village of the Damned;1960;['Horror', ' Sci-Fi']
477;tt0054462;The Wasp Woman;1959;['Horror', ' Sci-Fi']
478;tt0054484;El mundo de los vampiros;1961;['Horror']
479;tt0054668;El barón del terror;1962;['Horror', ' Sci-Fi', ' Thriller']
480;tt0054673;The Beast of Yucca Flats;1961;['Horror', ' Sci-Fi']
481;tt0054691;Bloodlust!;1961;['Horror', ' Thriller']
482;tt0054711;La cabeza viviente;1963;['Horror']
483;tt0054724;Zombie;1971;['Horror']
484;tt0054768;Creature from the Haunted Sea;1961;['Comedy', ' Horror']
485;tt0054777;The Curse of the Werewolf;1961;['Horror']
486;tt0054793;The Dead One;1961;['Horror']
487;tt0054807;The Devil's Messenger;1961;['Horror']
488;tt0054823;Doctor Blood's Coffin;1961;['Horror', ' Sci-Fi', ' Thriller']
489;tt0054850;Ercole al centro della Terra;1961;['Adventure', ' Fantasy', ' Horror']
490;tt0054880;Flaming Creatures;1963;['Comedy', ' Drama', ' Horror']
491;tt0054901;The Full Treatment;1960;['Drama', ' Horror', ' Mystery']
492;tt0054938;Gorgo;1961;['Horror', ' Sci-Fi']
493;tt0054950;Il pianeta degli uomini spenti;1961;['Horror', ' Sci-Fi']
494;tt0054963;The Hands of Orlac;1960;['Crime', ' Horror', ' Sci-Fi']
495;tt0054988;Homicidal;1961;['Horror', ' Mystery', ' Thriller']
496;tt0055018;The Innocents;1961;['Horror']
497;tt0055021;La invasión de los vampiros;1963;['Horror', ' Mystery', ' Thriller']
498;tt0055058;Konga;1961;['Horror', ' Sci-Fi', ' Thriller']
499;tt0055106;Lycanthropus;1961;['Horror', ' Mystery']
500;tt0055115;Maciste contro il vampiro;1961;['Adventure', ' Fantasy', ' Horror']
501;tt0055128;La maldición de la Llorona;1963;['Horror', ' Mystery', ' Thriller']
502;tt0055139;The Manster;1959;['Horror', ' Sci-Fi']
503;tt0055151;The Mask;1961;['Horror', ' Thriller']
504;tt0055153;Matka Joanna od Aniolów;1961;['Drama', ' Horror', ' Mystery']
505;tt0055200;Mr. Sardonicus;1961;['Drama', ' Horror', ' Mystery']
506;tt0055230;Night Tide;1961;['Horror', ' Romance', ' Thriller']
507;tt0055304;Pit and the Pendulum;1961;['Drama', ' Horror', ' Mystery']
508;tt0055408;Santo vs. las mujeres vampiro;1962;['Action', ' Horror']
509;tt0055409;Santo contra los zombies;1962;['Adventure', ' Horror', ' Action']
510;tt0055438;The Shadow of the Cat;1961;['Horror', ' Mystery', ' Thriller']
511;tt0055450;Sin You Sinners;1963;['Drama', ' Horror']
512;tt0055456;The Snake Woman;1961;['Horror']
513;tt0055505;Taste of Fear;1961;['Horror', ' Thriller']
514;tt0055781;Beauty and the Beast;1962;['Family', ' Fantasy', ' Horror']
515;tt0055804;El vampiro sangriento;1962;['Horror']
516;tt0055819;The Cabinet of Caligari;1962;['Horror', ' Thriller']
517;tt0055830;Carnival of Souls;1962;['Horror', ' Mystery']
518;tt0055870;The Couch;1962;['Drama', ' Horror']
519;tt0055902;The Devil's Hand;1961;['Horror']
520;tt0055966;El espejo de la bruja;1962;['Fantasy', ' Horror', ' Thriller']
521;tt0056040;Gritos en la noche;1962;['Horror']
522;tt0056055;Hand of Death;1962;['Horror', ' Sci-Fi']
523;tt0056056;Hands of a Stranger;1962;['Horror']
524;tt0056071;Ipnosi;1962;['Horror', ' Thriller']
525;tt0056201;Las luchadoras contra el médico asesino;1963;['Horror', ' Sci-Fi']
526;tt0056219;Maniac;1963;['Crime', ' Horror', ' Mystery']
527;tt0056220;La mano de un hombre muerto;1962;['Horror']
528;tt0056277;Captain Clegg;1962;['Adventure', ' Horror']
529;tt0056279;Night of the Eagle;1962;['Horror']
530;tt0056285;What a Carve Up!;1961;['Comedy', ' Horror', ' Mystery']
531;tt0056315;L'orribile segreto del Dr. Hichcock;1962;['Horror']
532;tt0056331;Panic in Year Zero;1962;['Action', ' Horror', ' Sci-Fi']
533;tt0056347;The Phantom of the Opera;1962;['Drama', ' Horror', ' Music']
534;tt0056368;Premature Burial;1962;['Drama', ' Horror', ' Mystery']
535;tt0056415;Ring of Terror;1961;['Drama', ' Horror']
536;tt0056499;The Slime People;1963;['Horror', ' Sci-Fi']
537;tt0056528;La strage dei vampiri;1962;['Horror']
538;tt0056552;Tales of Terror;1962;['Comedy', ' Horror', ' Mystery']
539;tt0056565;The Tell-Tale Heart;1960;['Horror']
540;tt0056567;Der Teppich des Grauens;1962;['Horror', ' Crime', ' Drama']
541;tt0056573;Das Testament des Dr. Mabuse;1962;['Crime', ' Horror', ' Mystery']
542;tt0056576;The Damned;1962;['Drama', ' Fantasy', ' Horror']
543;tt0056601;The Brain;1962;['Crime', ' Horror', ' Drama']
544;tt0056606;Tower of London;1962;['Drama', ' History', ' Horror']
545;tt0056611;Trauma;1962;['Horror']
546;tt0056630;Die Tür mit den 7 Schlössern;1962;['Crime', ' Horror', ' Mystery']
547;tt0056633;L'ultima preda del vampiro;1960;['Horror']
548;tt0056639;Die unsichtbaren Krallen des Dr. Mabuse;1962;['Horror', ' Crime', ' Drama']
549;tt0056648;Varan the Unbelievable;1962;['Horror', ' Sci-Fi']
550;tt0056687;What Ever Happened to Baby Jane?;1962;['Drama', ' Horror', ' Thriller']
551;tt0056869;The Birds;1963;['Drama', ' Horror', ' Mystery']
552;tt0056872;Black Zoo;1963;['Drama', ' Horror']
553;tt0056875;Blood Feast;1963;['Horror']
554;tt0056931;Children of the Damned;1964;['Drama', ' Horror', ' Mystery']
555;tt0056943;The Comedy of Terrors;1963;['Comedy', ' Horror']
556;tt0056961;The Crawling Hand;1963;['Horror', ' Sci-Fi']
557;tt0056983;Dementia 13;1963;['Horror', ' Thriller']
558;tt0057078;La frusta e il corpo;1963;['Horror', ' Romance']
559;tt0057082;Fuego;1964;['Horror', ' Thriller']
560;tt0057128;The Haunted Palace;1963;['Horror']
561;tt0057129;The Haunting;1963;['Horror']
562;tt0057138;Der Henker von London;1963;['Crime', ' Horror']
563;tt0057155;Horror;1963;['Horror']
564;tt0057156;The Horror of It All;1964;['Comedy', ' Horror', ' Mystery']
565;tt0057181;The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?;1964;['Horror']
566;tt0057226;The Kiss of the Vampire;1963;['Horror']
567;tt0057268;Maciste all'inferno;1962;['Adventure', ' Fantasy', ' Horror']
568;tt0057280;La cripta e l'incubo;1964;['Horror']
569;tt0057295;Matango;1963;['Horror', ' Mystery', ' Sci-Fi']
570;tt0057302;Metempsyco;1963;['Horror']
571;tt0057379;The Old Dark House;1963;['Comedy', ' Horror', ' Mystery']
572;tt0057401;Paranoiac;1963;['Drama', ' Horror', ' Mystery']
573;tt0057434;Violent Midnight;1963;['Horror']
574;tt0057443;La ragazza che sapeva troppo;1963;['Comedy', ' Horror', ' Mystery']
575;tt0057449;The Raven;1963;['Comedy', ' Fantasy', ' Horror']
576;tt0057471;Santo en el museo de cera;1963;['Action', ' Adventure', ' Horror']
577;tt0057522;Lo spettro;1963;['Horror']
578;tt0057569;The Terror;1963;['Horror', ' Thriller']
579;tt0057603;I tre volti della paura;1963;['Horror']
580;tt0057608;Twice-Told Tales;1963;['Horror', ' Mystery', ' Romance']
581;tt0057623;Unearthly Stranger;1963;['Horror', ' Sci-Fi']
582;tt0057646;La vergine di Norimberga;1963;['Horror']
583;tt0057692;Der Würger von Schloß Blackmoor;1963;['Crime', ' Horror', ' Mystery']
584;tt0057693;X;1963;['Horror', ' Sci-Fi', ' Thriller']
585;tt0057718;Der Zinker;1963;['Crime', ' Horror', ' Mystery']
586;tt0057858;Atacan las brujas;1968;['Adventure', ' Horror', ' Fantasy']
587;tt0057859;Monstrosity;1963;['Horror', ' Sci-Fi']
588;tt0057876;The Beautiful, the Bloody, and the Bare;1964;['Drama', ' Horror']
589;tt0057890;The Black Torment;1964;['Horror', ' Mystery']
590;tt0057924;Il castello dei morti vivi;1964;['Horror', ' Sci-Fi', ' Thriller']
591;tt0057926;Catacombs;1965;['Mystery', ' Thriller', ' Horror']
592;tt0057984;Curse of the Voodoo;1965;['Horror']
593;tt0057985;The Curse of the Living Corpse;1964;['Horror']
594;tt0057986;The Curse of the Mummy's Tomb;1964;['Horror']
595;tt0058000;Delitto allo specchio;1964;['Horror']
596;tt0058007;Devil Doll;1964;['Horror']
597;tt0058050;The Earth Dies Screaming;1964;['Horror', ' Sci-Fi']
598;tt0058073;The Evil of Frankenstein;1964;['Horror']
599;tt0058079;Face of the Screaming Werewolf;1964;['Horror']
600;tt0058090;The Fat Black Pussycat;1963;['Crime', ' Horror', ' Drama']
601;tt0058101;The Flesh Eaters;1964;['Horror', ' Sci-Fi']
602;tt0058106;Der Fluch der grünen Augen;1964;['Horror']
603;tt0058155;The Gorgon;1964;['Horror']
604;tt0058159;La grande frousse;1964;['Comedy', ' Crime', ' Horror']
605;tt0058171;El hacha diabólica;1965;['Adventure', ' Horror', ' Sci-Fi']
606;tt0058173;Hakujitsumu;1964;['Drama', ' Fantasy', ' Horror']
607;tt0058208;The Horror of Party Beach;1964;['Horror', ' Musical']
608;tt0058264;Kiss Me Quick!;1964;['Comedy', ' Horror', ' Sci-Fi']
609;tt0058279;Kaidan;1964;['Drama', ' Fantasy', ' Horror']
610;tt0058283;Lady in a Cage;1964;['Drama', ' Horror', ' Thriller']
611;tt0058304;Las luchadoras contra la momia;1964;['Adventure', ' Horror', ' Sci-Fi']
612;tt0058307;I lunghi capelli della morte;1965;['Horror']
613;tt0058333;The Masque of the Red Death;1964;['Horror']
614;tt0058403;The Night Walker;1964;['Horror', ' Mystery', ' Thriller']
615;tt0058405;Nightmare;1964;['Horror', ' Mystery', ' Thriller']
616;tt0058427;Olga's Girls;1964;['Crime', ' Horror']
617;tt0058430;Onibaba;1964;['Drama', ' Horror']
618;tt0058563;El secreto del Dr. Orloff;1964;['Horror', ' Sci-Fi']
619;tt0058567;6 donne per l'assassino;1964;['Horror', ' Mystery', ' Thriller']
620;tt0058601;El sonido de la muerte;1966;['Horror']
621;tt0058606;Spider Baby or, the Maddest Story Ever Told;1967;['Comedy', ' Horror']
622;tt0058620;Strait-Jacket;1964;['Drama', ' Horror', ' Thriller']
623;tt0058622;The Strangler;1964;['Horror']
624;tt0058629;El pantano de las ánimas;1957;['Mystery', ' Western', ' Horror']
625;tt0058653;The Thrill Killers;1964;['Action', ' Crime', ' Horror']
626;tt0058694;Two Thousand Maniacs!;1964;['Horror']
627;tt0058698;Uchû daikaijû Dogora;1964;['Crime', ' Horror', ' Sci-Fi']
628;tt0058700;The Last Man on Earth;1964;['Drama', ' Horror', ' Sci-Fi']
629;tt0058706;Das Ungeheuer von London-City;1964;['Crime', ' Horror']
630;tt0058753;Witchcraft;1964;['Horror']
631;tt0058954;The Beach Girls and the Monster;1965;['Horror']
632;tt0058955;The Beast That Killed Women;1965;['Horror']
633;tt0058983;Il boia scarlatto;1965;['Horror']
634;tt0059029;Ching nu yu hun;1960;['Drama', ' Horror', ' Romance']
635;tt0059044;Color Me Blood Red;1965;['Comedy', ' Horror']
636;tt0059076;Curse of the Fly;1965;['Drama', ' Horror', ' Mystery']
637;tt0059080;Daikaijû Gamera;1965;['Horror', ' Sci-Fi']
638;tt0059083;Dark Intruder;1965;['Horror', ' Mystery']
639;tt0059087;Day of the Nightmare;1965;['Horror', ' Mystery']
640;tt0059100;Devils of Darkness;1965;['Horror']
641;tt0059106;Fanatic;1965;['Horror', ' Thriller']
642;tt0059125;Dr. Terror's House of Horrors;1965;['Horror']
643;tt0059127;Dracula: Prince of Darkness;1966;['Horror']
644;tt0059199;Frankenstein Meets the Spacemonster;1965;['Horror', ' Sci-Fi']
645;tt0059205;Furankenshutain tai chitei kaijû Baragon;1965;['Horror', ' Sci-Fi']
646;tt0059215;La isla de la muerte;1967;['Horror', ' Sci-Fi']
647;tt0059285;House of the Black Death;1965;['Horror']
648;tt0059290;The Human Duplicators;1965;['Horror', ' Sci-Fi']
649;tt0059297;I Saw What You Did;1965;['Crime', ' Horror', ' Thriller']
650;tt0059311;Incubus;1966;['Horror']
651;tt0059392;La llamada;1965;['Drama', ' Romance', ' Horror']
652;tt0059440;À Meia Noite Levarei Sua Alma;1964;['Horror']
653;tt0059464;Monster a-Go Go;1965;['Horror', ' Sci-Fi']
654;tt0059465;Die, Monster, Die!;1965;['Mystery', ' Horror', ' Sci-Fi']
655;tt0059486;Mutiny in Outer Space;1965;['Horror', ' Sci-Fi']
656;tt0059504;The Night Caller;1965;['Horror', ' Sci-Fi']
657;tt0059635;Rasputin: The Mad Monk;1966;['Biography', ' Drama', ' Horror']
658;tt0059646;Repulsion;1965;['Drama', ' Horror', ' Thriller']
659;tt0059694;The Secret of My Success;1965;['Comedy', ' Horror']
660;tt0059727;The Skull;1965;['Horror', ' Thriller']
661;tt0059743;Space Probe Taurus;1965;['Horror', ' Sci-Fi']
662;tt0059756;Sting of Death;1966;['Horror', ' Sci-Fi']
663;tt0059792;Terrore nello spazio;1965;['Horror', ' Sci-Fi']
664;tt0059816;Tokugawa onna keibatsu-shi;1968;['Drama', ' Horror']
665;tt0059821;The Tomb of Ligeia;1964;['Drama', ' Horror', ' Thriller']
666;tt0059837;Two on a Guillotine;1965;['Mystery', ' Horror']
667;tt0059895;War-Gods of the Deep;1965;['Adventure', ' Fantasy', ' Horror']
668;tt0059920;The Wizard of Mars;1965;['Fantasy', ' Horror', ' Sci-Fi']
669;tt0060049;5 tombe per un medium;1965;['Horror']
670;tt0060097;Amanti d'oltretomba;1965;['Horror']
671;tt0060109;Un angelo per Satana;1966;['Horror', ' Mystery']
672;tt0060127;Aroused;1966;['Horror', ' Thriller']
673;tt0060154;The Hand of Night;1968;['Horror']
674;tt0060168;Billy the Kid Versus Dracula;1966;['Action', ' Drama', ' Horror']
675;tt0060171;The Black Cat;1966;['Horror']
676;tt0060174;Blood Bath;1966;['Horror']
677;tt0060175;Kulay dugo ang gabi;1964;['Horror']
678;tt0060192;Der Bucklige von Soho;1966;['Crime', ' Horror', ' Thriller']
679;tt0060214;Carry On Screaming!;1966;['Comedy', ' Horror']
680;tt0060219;Castle of Evil;1966;['Horror', ' Mystery', ' Sci-Fi']
681;tt0060228;Chamber of Horrors;1966;['Horror']
682;tt0060290;Death Curse of Tartu;1966;['Horror']
683;tt0060307;The Witches;1966;['Horror']
684;tt0060380;Esta Noite Encarnarei no Teu Cadáver;1967;['Horror']
685;tt0060434;The Frozen Dead;1966;['Horror', ' Sci-Fi']
686;tt0060440;Furankenshutain no kaijû: Sanda tai Gaira;1966;['Action', ' Horror', ' Sci-Fi']
687;tt0060457;The Ghost in the Invisible Bikini;1966;['Comedy', ' Horror', ' Musical']
688;tt0060548;Island of Terror;1966;['Horror', ' Sci-Fi']
689;tt0060558;Jesse James Meets Frankenstein's Daughter;1966;['Horror', ' Sci-Fi', ' Western']
690;tt0060580;Kaitei daisensô;1966;['Horror', ' Sci-Fi']
691;tt0060616;La lama nel corpo;1966;['Horror']
692;tt0060626;Let's Kill Uncle;1966;['Comedy', ' Horror', ' Thriller']
693;tt0060666;Manos: The Hands of Fate;1966;['Horror']
